Date,LQD,HYG,SPY
2024-02-14,-0.14156953861336719,-0.011574405135554078,-0.005247407375640001
2024-02-15,-0.13845459194113496,-0.008102758099967855,0.0
2024-02-16,-0.1415695386133673,-0.011059951562276571,-0.004980097753798041
2024-02-20,-0.13869435064069446,-0.00900293753085446,-0.010457853712391607
2024-02-21,-0.14085081006384337,-0.010802953421834238,-0.009561604368381604
2024-02-22,-0.13949309001522958,-0.006045401100749692,0.0
2024-02-23,-0.13693739779255032,-0.00540256277959994,0.0
2024-02-26,-0.1396527010029377,-0.008616983027048719,-0.003662551297757388
2024-02-27,-0.14085081006384337,-0.0073313063862482375,-0.0018116031976034286
2024-02-28,-0.14093068400201458,-0.007459919780316793,-0.0031308986326644694
2024-02-29,-0.14013194462747935,-0.005659675243140261,0.0
2024-03-01,-0.1348974981942438,-0.0019354886664433302,0.0
2024-03-04,-0.1365007262237935,-0.002194201651860239,-0.001072480824499178
2024-03-05,-0.131771052960156,-0.00296999764031447,-0.01105591796479144
2024-03-06,-0.129446495516766,-0.0005128530513994756,-0.006044718738427823
2024-03-07,-0.1272821650541075,0.0,0.0
2024-03-08,-0.12607981247603828,0.0,-0.006002115368492489
2024-03-11,-0.12591944860667226,-0.00012918184807186872,-0.006856735592485785
2024-03-12,-0.12872502921429108,0.0,0.0
2024-03-13,-0.12960672249839467,0.0,-0.0015675188490336112
2024-03-14,-0.13601977150343314,-0.004774633010567908,-0.00354120334069552
2024-03-15,-0.13577912303447848,-0.005419906104606409,-0.010383508796401264
2024-03-18,-0.13722219252626822,-0.0030974477612324414,-0.004502096114858745
2024-03-19,-0.13473720276874646,0.0,0.0
2024-03-20,-0.13313390629532817,0.0,0.0
2024-03-21,-0.13185126911677303,-0.0005134842427193531,0.0
2024-03-22,-0.12888546152752534,-0.0015418159631308548,-0.0018958281257758225
2024-03-25,-0.1318512691167728,-0.0030838591333314236,-0.004653352549651046
2024-03-26,-0.1320919860304932,-0.004240334708842219,-0.0064917823872459035
2024-03-27,-0.12607981247603794,0.0,0.0
2024-03-28,-0.1268812896026269,-0.0021822226866483607,-0.00019115306582484504
2024-04-01,-0.13524170216286968,-0.006246837994678844,-0.0019305078423915711
2024-04-02,-0.13652899352180037,-0.007924161377371952,-0.00827627317192714
2024-04-03,-0.13596570088668936,-0.007149619287429521,-0.007186946918922521
2024-04-04,-0.13500030081136016,-0.007924161377371952,-0.019305258595424868
